UID	ACCESSION	VERSION	ORGANISM	SEQ_LEN	CREATE_DATE	AUTHORS	TITLE	REFERENCE	NOTE	TAXONOMY
310776157	GU733727	1	Homo sapiens	16568	2010-11-26	Gunnarsdottir,E.D.,Li,M.,Bauchet,M.,Finstermeier,K.,Stoneking,M	High-throughput sequencing of complete human mtDNA genomes from the Philippines	Genome Res. 21 (1), 1-11 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
301130080	HM185258	1	Homo sapiens	16569	2010-07-31	Cerny,V.,Mulligan,C.J.,Fernandes,V.,Silva,N.M.,Alshamali,F.,Non,A.,Harich,N.,Cherni,L.,El Gaaied,A.B.,Al-Meeri,A.,Pereira,L	Internal diversification of mitochondrial haplogroup r0a reveals post-last glacial maximum demographic expansions in South arabia	Mol. Biol. Evol. 28 (1), 71-78 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
281428320	GU290210	1	Homo sapiens	16573	2010-10-23	Palanichamy,M.G.,Zhang,C.L.,Mitra,B.,Malyarchuk,B.,Derenko,M.,Chaudhuri,T.K.,Zhang,Y.P	Mitochondrial haplogroup N1a phylogeography, with implication to the origin of European farmers	BMC Evol. Biol. 10 (1), 304 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
229503336	FJ951577	1	Homo sapiens	16569	2010-04-30	Derenko,M.,Malyarchuk,B.,Grzybowski,T.,Denisova,G.,Rogalla,U.,Perkova,M.,Dambueva,I.,Zakharov,I	Origin and post-glacial dispersal of mitochondrial DNA haplogroups C and D in northern Asia	PLoS ONE 5 (12), E15214 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
261411177	GQ983096	1	Homo sapiens	16570	2010-09-28	Santoro,A.,Balbi,V.,Balducci,E.,Pirazzini,C.,Rosini,F.,Tavano,F.,Achilli,A.,Siviero,P.,Minicuci,N.,Bellavista,E.,Mishto,M.,Salvioli,S.,Marchegiani,F.,Cardelli,M.,Olivieri,F.,Nacmias,B.,Chiamenti,A.M.,Benussi,L.,Ghidoni,R.,Rose,G.,Gabelli,C.,Binetti,G.,Sorbi,S.,Crepaldi,G.,Passarino,G.,Torroni,A.,Franceschi,C	Evidence for sub-haplogroup h5 of mitochondrial DNA as a risk factor for late onset Alzheimer's disease	PLoS ONE 5 (8), E12037 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
310776171	GU733728	1	Homo sapiens	16565	2010-11-26	Gunnarsdottir,E.D.,Li,M.,Bauchet,M.,Finstermeier,K.,Stoneking,M	High-throughput sequencing of complete human mtDNA genomes from the Philippines	Genome Res. 21 (1), 1-11 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
301130094	HM185259	1	Homo sapiens	16568	2010-07-31	Cerny,V.,Mulligan,C.J.,Fernandes,V.,Silva,N.M.,Alshamali,F.,Non,A.,Harich,N.,Cherni,L.,El Gaaied,A.B.,Al-Meeri,A.,Pereira,L	Internal diversification of mitochondrial haplogroup r0a reveals post-last glacial maximum demographic expansions in South arabia	Mol. Biol. Evol. 28 (1), 71-78 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
281428334	GU290211	1	Homo sapiens	16573	2010-10-23	Palanichamy,M.G.,Zhang,C.L.,Mitra,B.,Malyarchuk,B.,Derenko,M.,Chaudhuri,T.K.,Zhang,Y.P	Mitochondrial haplogroup N1a phylogeography, with implication to the origin of European farmers	BMC Evol. Biol. 10 (1), 304 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
229503350	FJ951578	1	Homo sapiens	16570	2010-04-30	Derenko,M.,Malyarchuk,B.,Grzybowski,T.,Denisova,G.,Rogalla,U.,Perkova,M.,Dambueva,I.,Zakharov,I	Origin and post-glacial dispersal of mitochondrial DNA haplogroups C and D in northern Asia	PLoS ONE 5 (12), E15214 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
261411191	GQ983097	1	Homo sapiens	16568	2010-09-28	Santoro,A.,Balbi,V.,Balducci,E.,Pirazzini,C.,Rosini,F.,Tavano,F.,Achilli,A.,Siviero,P.,Minicuci,N.,Bellavista,E.,Mishto,M.,Salvioli,S.,Marchegiani,F.,Cardelli,M.,Olivieri,F.,Nacmias,B.,Chiamenti,A.M.,Benussi,L.,Ghidoni,R.,Rose,G.,Gabelli,C.,Binetti,G.,Sorbi,S.,Crepaldi,G.,Passarino,G.,Torroni,A.,Franceschi,C	Evidence for sub-haplogroup h5 of mitochondrial DNA as a risk factor for late onset Alzheimer's disease	PLoS ONE 5 (8), E12037 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
310776185	GU733729	1	Homo sapiens	16568	2010-11-26	Gunnarsdottir,E.D.,Li,M.,Bauchet,M.,Finstermeier,K.,Stoneking,M	High-throughput sequencing of complete human mtDNA genomes from the Philippines	Genome Res. 21 (1), 1-11 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
301130108	HM185260	1	Homo sapiens	16569	2010-07-31	Cerny,V.,Mulligan,C.J.,Fernandes,V.,Silva,N.M.,Alshamali,F.,Non,A.,Harich,N.,Cherni,L.,El Gaaied,A.B.,Al-Meeri,A.,Pereira,L	Internal diversification of mitochondrial haplogroup r0a reveals post-last glacial maximum demographic expansions in South arabia	Mol. Biol. Evol. 28 (1), 71-78 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
281428348	GU290212	1	Homo sapiens	16575	2010-10-23	Palanichamy,M.G.,Zhang,C.L.,Mitra,B.,Malyarchuk,B.,Derenko,M.,Chaudhuri,T.K.,Zhang,Y.P	Mitochondrial haplogroup N1a phylogeography, with implication to the origin of European farmers	BMC Evol. Biol. 10 (1), 304 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
229503364	FJ951579	1	Homo sapiens	16569	2010-04-30	Derenko,M.,Malyarchuk,B.,Grzybowski,T.,Denisova,G.,Rogalla,U.,Perkova,M.,Dambueva,I.,Zakharov,I	Origin and post-glacial dispersal of mitochondrial DNA haplogroups C and D in northern Asia	PLoS ONE 5 (12), E15214 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
261411205	GQ983098	1	Homo sapiens	16569	2010-09-28	Santoro,A.,Balbi,V.,Balducci,E.,Pirazzini,C.,Rosini,F.,Tavano,F.,Achilli,A.,Siviero,P.,Minicuci,N.,Bellavista,E.,Mishto,M.,Salvioli,S.,Marchegiani,F.,Cardelli,M.,Olivieri,F.,Nacmias,B.,Chiamenti,A.M.,Benussi,L.,Ghidoni,R.,Rose,G.,Gabelli,C.,Binetti,G.,Sorbi,S.,Crepaldi,G.,Passarino,G.,Torroni,A.,Franceschi,C	Evidence for sub-haplogroup h5 of mitochondrial DNA as a risk factor for late onset Alzheimer's disease	PLoS ONE 5 (8), E12037 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
310776199	GU733730	1	Homo sapiens	16556	2010-11-26	Gunnarsdottir,E.D.,Li,M.,Bauchet,M.,Finstermeier,K.,Stoneking,M	High-throughput sequencing of complete human mtDNA genomes from the Philippines	Genome Res. 21 (1), 1-11 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
301130122	HM185261	1	Homo sapiens	16571	2010-07-31	Cerny,V.,Mulligan,C.J.,Fernandes,V.,Silva,N.M.,Alshamali,F.,Non,A.,Harich,N.,Cherni,L.,El Gaaied,A.B.,Al-Meeri,A.,Pereira,L	Internal diversification of mitochondrial haplogroup r0a reveals post-last glacial maximum demographic expansions in South arabia	Mol. Biol. Evol. 28 (1), 71-78 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
281428362	GU290213	1	Homo sapiens	16574	2010-10-23	Palanichamy,M.G.,Zhang,C.L.,Mitra,B.,Malyarchuk,B.,Derenko,M.,Chaudhuri,T.K.,Zhang,Y.P	Mitochondrial haplogroup N1a phylogeography, with implication to the origin of European farmers	BMC Evol. Biol. 10 (1), 304 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
229503378	FJ951580	1	Homo sapiens	16571	2010-04-30	Derenko,M.,Malyarchuk,B.,Grzybowski,T.,Denisova,G.,Rogalla,U.,Perkova,M.,Dambueva,I.,Zakharov,I	Origin and post-glacial dispersal of mitochondrial DNA haplogroups C and D in northern Asia	PLoS ONE 5 (12), E15214 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
261411219	GQ983099	1	Homo sapiens	16569	2010-09-28	Santoro,A.,Balbi,V.,Balducci,E.,Pirazzini,C.,Rosini,F.,Tavano,F.,Achilli,A.,Siviero,P.,Minicuci,N.,Bellavista,E.,Mishto,M.,Salvioli,S.,Marchegiani,F.,Cardelli,M.,Olivieri,F.,Nacmias,B.,Chiamenti,A.M.,Benussi,L.,Ghidoni,R.,Rose,G.,Gabelli,C.,Binetti,G.,Sorbi,S.,Crepaldi,G.,Passarino,G.,Torroni,A.,Franceschi,C	Evidence for sub-haplogroup h5 of mitochondrial DNA as a risk factor for late onset Alzheimer's disease	PLoS ONE 5 (8), E12037 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
310075797	HM130562	2	Homo sapiens	16569	2010-05-04	Molitor,A.,Greenspan,B	Direct Submission	Submitted (31-MAR-2010) Family Tree DNA - Genealogy by Genetics, Ltd., 1445 North Loop West, Suite 820, Houston, TX 77008, USA		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
310776213	GU733731	1	Homo sapiens	16556	2010-11-26	Gunnarsdottir,E.D.,Li,M.,Bauchet,M.,Finstermeier,K.,Stoneking,M	High-throughput sequencing of complete human mtDNA genomes from the Philippines	Genome Res. 21 (1), 1-11 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
301130136	HM185262	1	Homo sapiens	16570	2010-07-31	Cerny,V.,Mulligan,C.J.,Fernandes,V.,Silva,N.M.,Alshamali,F.,Non,A.,Harich,N.,Cherni,L.,El Gaaied,A.B.,Al-Meeri,A.,Pereira,L	Internal diversification of mitochondrial haplogroup r0a reveals post-last glacial maximum demographic expansions in South arabia	Mol. Biol. Evol. 28 (1), 71-78 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
281428376	GU290214	1	Homo sapiens	16570	2010-10-23	Palanichamy,M.G.,Zhang,C.L.,Mitra,B.,Malyarchuk,B.,Derenko,M.,Chaudhuri,T.K.,Zhang,Y.P	Mitochondrial haplogroup N1a phylogeography, with implication to the origin of European farmers	BMC Evol. Biol. 10 (1), 304 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
284176797	GU471243	1	Homo sapiens	16573	2010-01-26	Greenspan,B	Direct Submission	Submitted (15-JAN-2010) Family Tree DNA - Genealogy by Genetics, Ltd., 1445 North Loop West, Suite 820, Houston, TX 77008, USA		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
229503392	FJ951581	1	Homo sapiens	16567	2010-04-30	Derenko,M.,Malyarchuk,B.,Grzybowski,T.,Denisova,G.,Rogalla,U.,Perkova,M.,Dambueva,I.,Zakharov,I	Origin and post-glacial dispersal of mitochondrial DNA haplogroups C and D in northern Asia	PLoS ONE 5 (12), E15214 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
310776227	GU733732	1	Homo sapiens	16556	2010-11-26	Gunnarsdottir,E.D.,Li,M.,Bauchet,M.,Finstermeier,K.,Stoneking,M	High-throughput sequencing of complete human mtDNA genomes from the Philippines	Genome Res. 21 (1), 1-11 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
301130150	HM185263	1	Homo sapiens	16570	2010-07-31	Cerny,V.,Mulligan,C.J.,Fernandes,V.,Silva,N.M.,Alshamali,F.,Non,A.,Harich,N.,Cherni,L.,El Gaaied,A.B.,Al-Meeri,A.,Pereira,L	Internal diversification of mitochondrial haplogroup r0a reveals post-last glacial maximum demographic expansions in South arabia	Mol. Biol. Evol. 28 (1), 71-78 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
281428390	GU290215	1	Homo sapiens	16574	2010-10-23	Palanichamy,M.G.,Zhang,C.L.,Mitra,B.,Malyarchuk,B.,Derenko,M.,Chaudhuri,T.K.,Zhang,Y.P	Mitochondrial haplogroup N1a phylogeography, with implication to the origin of European farmers	BMC Evol. Biol. 10 (1), 304 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
284176811	GU451313	1	Homo sapiens	16570	2010-01-26	Greenspan,B	Direct Submission	Submitted (13-JAN-2010) Family Tree DNA - Genealogy by Genetics, Ltd., 1445 North Loop West, Suite 820, Houston, TX 77008, USA		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
229503406	FJ951582	1	Homo sapiens	16571	2010-04-30	Derenko,M.,Malyarchuk,B.,Grzybowski,T.,Denisova,G.,Rogalla,U.,Perkova,M.,Dambueva,I.,Zakharov,I	Origin and post-glacial dispersal of mitochondrial DNA haplogroups C and D in northern Asia	PLoS ONE 5 (12), E15214 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
261411247	GQ983101	1	Homo sapiens	16569	2010-09-28	Santoro,A.,Balbi,V.,Balducci,E.,Pirazzini,C.,Rosini,F.,Tavano,F.,Achilli,A.,Siviero,P.,Minicuci,N.,Bellavista,E.,Mishto,M.,Salvioli,S.,Marchegiani,F.,Cardelli,M.,Olivieri,F.,Nacmias,B.,Chiamenti,A.M.,Benussi,L.,Ghidoni,R.,Rose,G.,Gabelli,C.,Binetti,G.,Sorbi,S.,Crepaldi,G.,Passarino,G.,Torroni,A.,Franceschi,C	Evidence for sub-haplogroup h5 of mitochondrial DNA as a risk factor for late onset Alzheimer's disease	PLoS ONE 5 (8), E12037 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
310776241	GU733733	1	Homo sapiens	16567	2010-11-26	Gunnarsdottir,E.D.,Li,M.,Bauchet,M.,Finstermeier,K.,Stoneking,M	High-throughput sequencing of complete human mtDNA genomes from the Philippines	Genome Res. 21 (1), 1-11 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
301130164	HM185264	1	Homo sapiens	16570	2010-07-31	Cerny,V.,Mulligan,C.J.,Fernandes,V.,Silva,N.M.,Alshamali,F.,Non,A.,Harich,N.,Cherni,L.,El Gaaied,A.B.,Al-Meeri,A.,Pereira,L	Internal diversification of mitochondrial haplogroup r0a reveals post-last glacial maximum demographic expansions in South arabia	Mol. Biol. Evol. 28 (1), 71-78 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
281428404	GU290216	1	Homo sapiens	16574	2010-10-23	Palanichamy,M.G.,Zhang,C.L.,Mitra,B.,Malyarchuk,B.,Derenko,M.,Chaudhuri,T.K.,Zhang,Y.P	Mitochondrial haplogroup N1a phylogeography, with implication to the origin of European farmers	BMC Evol. Biol. 10 (1), 304 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
284176825	GU455378	1	Homo sapiens	16571	2010-01-26	Greenspan,B	Direct Submission	Submitted (14-JAN-2010) Family Tree DNA - Genealogy by Genetics, Ltd., 1445 North Loop West, Suite 820, Houston, TX 77008, USA		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
229503420	FJ951583	1	Homo sapiens	16569	2010-04-30	Derenko,M.,Malyarchuk,B.,Grzybowski,T.,Denisova,G.,Rogalla,U.,Perkova,M.,Dambueva,I.,Zakharov,I	Origin and post-glacial dispersal of mitochondrial DNA haplogroups C and D in northern Asia	PLoS ONE 5 (12), E15214 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
261411261	GQ983102	1	Homo sapiens	16569	2010-09-28	Santoro,A.,Balbi,V.,Balducci,E.,Pirazzini,C.,Rosini,F.,Tavano,F.,Achilli,A.,Siviero,P.,Minicuci,N.,Bellavista,E.,Mishto,M.,Salvioli,S.,Marchegiani,F.,Cardelli,M.,Olivieri,F.,Nacmias,B.,Chiamenti,A.M.,Benussi,L.,Ghidoni,R.,Rose,G.,Gabelli,C.,Binetti,G.,Sorbi,S.,Crepaldi,G.,Passarino,G.,Torroni,A.,Franceschi,C	Evidence for sub-haplogroup h5 of mitochondrial DNA as a risk factor for late onset Alzheimer's disease	PLoS ONE 5 (8), E12037 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
310776255	GU733734	1	Homo sapiens	16568	2010-11-26	Gunnarsdottir,E.D.,Li,M.,Bauchet,M.,Finstermeier,K.,Stoneking,M	High-throughput sequencing of complete human mtDNA genomes from the Philippines	Genome Res. 21 (1), 1-11 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
301130178	HM185265	1	Homo sapiens	16571	2010-07-31	Cerny,V.,Mulligan,C.J.,Fernandes,V.,Silva,N.M.,Alshamali,F.,Non,A.,Harich,N.,Cherni,L.,El Gaaied,A.B.,Al-Meeri,A.,Pereira,L	Internal diversification of mitochondrial haplogroup r0a reveals post-last glacial maximum demographic expansions in South arabia	Mol. Biol. Evol. 28 (1), 71-78 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
284176839	GU461664	1	Homo sapiens	16571	2010-01-26	Greenspan,B	Direct Submission	Submitted (15-JAN-2010) Family Tree DNA - Genealogy by Genetics, Ltd., 1445 North Loop West, Suite 820, Houston, TX 77008, USA		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
254763464	GQ377749	1	Homo sapiens	16571	2010-05-01	Pereira,L.,Cerny,V.,Cerezo,M.,Silva,N.M.,Hajek,M.,Vasikova,A.,Kujanova,M.,Brdicka,R.,Salas,A	Linking the sub-Saharan and West Eurasian gene pools: maternal and paternal heritage of the Tuareg nomads from the African Sahel	Eur. J. Hum. Genet. 18 (8), 915-923 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
292606408	NC_013993	1	Homo sapiens subsp. 'Denisova'	16570	2010-03-30	Krause,J.,Fu,Q.,Good,J.M.,Viola,B.,Shunkov,M.V.,Derevianko,A.P.,Paabo,S	The complete mitochondrial DNA genome of an unknown hominin from southern Siberia	Nature 464 (7290), 894-897 (2010)	The REFSEQ accession 'NC_013993' is identical to accession 'FN673705'.	Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
229503434	FJ951584	1	Homo sapiens	16569	2010-04-30	Derenko,M.,Malyarchuk,B.,Grzybowski,T.,Denisova,G.,Rogalla,U.,Perkova,M.,Dambueva,I.,Zakharov,I	Origin and post-glacial dispersal of mitochondrial DNA haplogroups C and D in northern Asia	PLoS ONE 5 (12), E15214 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
261411275	GQ983103	1	Homo sapiens	16568	2010-09-28	Santoro,A.,Balbi,V.,Balducci,E.,Pirazzini,C.,Rosini,F.,Tavano,F.,Achilli,A.,Siviero,P.,Minicuci,N.,Bellavista,E.,Mishto,M.,Salvioli,S.,Marchegiani,F.,Cardelli,M.,Olivieri,F.,Nacmias,B.,Chiamenti,A.M.,Benussi,L.,Ghidoni,R.,Rose,G.,Gabelli,C.,Binetti,G.,Sorbi,S.,Crepaldi,G.,Passarino,G.,Torroni,A.,Franceschi,C	Evidence for sub-haplogroup h5 of mitochondrial DNA as a risk factor for late onset Alzheimer's disease	PLoS ONE 5 (8), E12037 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
310776269	GU733735	1	Homo sapiens	16565	2010-11-26	Gunnarsdottir,E.D.,Li,M.,Bauchet,M.,Finstermeier,K.,Stoneking,M	High-throughput sequencing of complete human mtDNA genomes from the Philippines	Genome Res. 21 (1), 1-11 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
301130192	HM185266	1	Homo sapiens	16571	2010-07-31	Cerny,V.,Mulligan,C.J.,Fernandes,V.,Silva,N.M.,Alshamali,F.,Non,A.,Harich,N.,Cherni,L.,El Gaaied,A.B.,Al-Meeri,A.,Pereira,L	Internal diversification of mitochondrial haplogroup r0a reveals post-last glacial maximum demographic expansions in South arabia	Mol. Biol. Evol. 28 (1), 71-78 (2011)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
284176853	GU471242	1	Homo sapiens	16569	2010-01-26	Greenspan,B	Direct Submission	Submitted (15-JAN-2010) Family Tree DNA - Genealogy by Genetics, Ltd., 1445 North Loop West, Suite 820, Houston, TX 77008, USA		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
254763478	GQ377750	1	Homo sapiens	16571	2010-05-01	Pereira,L.,Cerny,V.,Cerezo,M.,Silva,N.M.,Hajek,M.,Vasikova,A.,Kujanova,M.,Brdicka,R.,Salas,A	Linking the sub-Saharan and West Eurasian gene pools: maternal and paternal heritage of the Tuareg nomads from the African Sahel	Eur. J. Hum. Genet. 18 (8), 915-923 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
229503448	FJ951585	1	Homo sapiens	16570	2010-04-30	Derenko,M.,Malyarchuk,B.,Grzybowski,T.,Denisova,G.,Rogalla,U.,Perkova,M.,Dambueva,I.,Zakharov,I	Origin and post-glacial dispersal of mitochondrial DNA haplogroups C and D in northern Asia	PLoS ONE 5 (12), E15214 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
261411289	GQ983104	1	Homo sapiens	16568	2010-09-28	Santoro,A.,Balbi,V.,Balducci,E.,Pirazzini,C.,Rosini,F.,Tavano,F.,Achilli,A.,Siviero,P.,Minicuci,N.,Bellavista,E.,Mishto,M.,Salvioli,S.,Marchegiani,F.,Cardelli,M.,Olivieri,F.,Nacmias,B.,Chiamenti,A.M.,Benussi,L.,Ghidoni,R.,Rose,G.,Gabelli,C.,Binetti,G.,Sorbi,S.,Crepaldi,G.,Passarino,G.,Torroni,A.,Franceschi,C	Evidence for sub-haplogroup h5 of mitochondrial DNA as a risk factor for late onset Alzheimer's disease	PLoS ONE 5 (8), E12037 (2010)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
